timestamp_ppm_log
ppm_log
33.913307189941406
1735578512685
33.913307189941406
1735578512686
33.913307189941406
1735578512686
34.13257598876953
1735578512687
33.913307189941406
1735578512688
34.13257598876953
1735578512688
33.913307189941406
1735578512689
34.13257598876953
1735578512690
34.35244369506836
1735578512691
34.13257598876953
1735578512692
33.694644927978516
1735578512692
33.913307189941406
1735578512693
33.913307189941406
1735578512693
34.13257598876953
1735578512694
34.13257598876953
1735578512694
33.694644927978516
1735578512695
33.694644927978516
1735578512696
33.913307189941406
1735578512697
34.35244369506836
1735578512697
34.13257598876953
1735578512698
33.913307189941406
1735578512698
33.694644927978516
1735578512699
33.913307189941406
1735578512700
33.913307189941406
1735578512700
34.13257598876953
1735578512701
33.913307189941406
1735578512701
33.913307189941406
1735578512702
33.913307189941406
1735578512702
33.694644927978516
1735578512703
33.913307189941406
1735578512704
33.913307189941406
1735578512704
33.694644927978516
1735578512705
33.47658157348633
1735578512706
33.913307189941406
1735578512706
34.13257598876953
1735578512707
33.913307189941406
1735578512707
33.47658157348633
1735578512708
33.47658157348633
1735578512709
34.35244369506836
1735578512710
34.13257598876953
1735578512710
33.913307189941406
1735578512711
33.694644927978516
1735578512712
33.694644927978516
1735578512712
33.913307189941406
1735578512713
34.13257598876953
1735578512713
33.913307189941406
1735578512714
33.694644927978516
1735578512714
33.694644927978516
1735578512715
33.694644927978516
1735578512715
34.13257598876953
1735578512716
33.913307189941406
1735578512716
33.694644927978516
1735578512717
33.913307189941406
1735578512718
34.13257598876953
1735578512718
34.13257598876953
1735578512719
34.13257598876953
1735578512720
33.694644927978516
1735578512720
33.694644927978516
1735578512721
33.694644927978516
1735578512721
33.913307189941406
1735578512722
33.913307189941406
1735578512722
33.694644927978516
1735578512723
33.694644927978516
1735578512723
33.694644927978516
1735578512724
33.913307189941406
1735578512725
34.13257598876953
1735578512725
34.13257598876953
1735578512726
33.913307189941406
1735578512726
34.13257598876953
1735578512727
34.13257598876953
1735578512727
33.913307189941406
1735578512728
34.13257598876953
1735578512728
33.913307189941406
1735578512729
33.47658157348633
1735578512730
33.913307189941406
1735578512731
33.913307189941406
1735578512731
33.913307189941406
1735578512732
33.913307189941406
1735578512732
34.13257598876953
1735578512733
33.913307189941406
1735578512733
34.35244369506836
1735578512734
34.13257598876953
1735578512734
33.694644927978516
1735578512735
33.694644927978516
1735578512736
33.913307189941406
1735578512736
33.913307189941406
1735578512737
34.13257598876953
1735578512738
34.13257598876953
1735578512738
33.913307189941406
1735578512739
33.913307189941406
1735578512740
34.13257598876953
1735578512740
34.13257598876953
1735578512741
33.913307189941406
1735578512741
33.694644927978516
1735578512742
34.13257598876953
1735578512742
34.13257598876953
1735578512743
34.13257598876953
1735578512743
33.694644927978516
1735578512744
33.47658157348633
1735578512745
33.694644927978516
1735578512746
34.13257598876953
1735578512746
33.913307189941406
1735578512747
33.694644927978516
1735578512747
33.694644927978516
1735578512748
33.913307189941406
1735578512749
33.694644927978516
1735578512749
33.913307189941406
1735578512750
33.694644927978516
1735578512750
33.694644927978516
1735578512751
34.13257598876953
1735578512752
33.913307189941406
1735578512753
33.694644927978516
1735578512753
33.694644927978516
1735578512754
33.913307189941406
1735578512755
33.694644927978516
1735578512755
34.13257598876953
1735578512756
34.13257598876953
1735578512756
33.913307189941406
1735578512757
33.47658157348633
1735578512757
33.913307189941406
1735578512758
34.13257598876953
1735578512759
34.13257598876953
1735578512760
33.47658157348633
1735578512760
33.694644927978516
1735578512761
34.13257598876953
1735578512761
34.13257598876953
1735578512762
33.694644927978516
1735578512762
33.694644927978516
1735578512763
33.913307189941406
1735578512764
34.13257598876953
1735578512764
33.694644927978516
1735578512765
33.913307189941406
1735578512766
34.13257598876953
1735578512767
34.13257598876953
1735578512767
34.35244369506836
1735578512768
34.13257598876953
1735578512769
33.913307189941406
1735578512769
33.694644927978516
1735578512770
33.694644927978516
1735578512770
33.913307189941406
1735578512771
34.13257598876953
1735578512772
33.913307189941406
1735578512772
34.13257598876953
1735578512773
34.13257598876953
1735578512774
33.913307189941406
1735578512774
33.913307189941406
1735578512775
33.47658157348633
1735578512775
33.694644927978516
1735578512776
33.913307189941406
1735578512776
33.913307189941406
1735578512777
33.694644927978516
1735578512778
33.694644927978516
1735578512778
33.913307189941406
1735578512779
34.13257598876953
1735578512780
34.13257598876953
1735578512781
33.913307189941406
1735578512781
33.694644927978516
1735578512782
33.913307189941406
1735578512782
33.913307189941406
1735578512783
33.913307189941406
1735578512783
33.694644927978516
1735578512784
33.913307189941406
1735578512784
33.694644927978516
1735578512785
33.694644927978516
1735578512786
34.13257598876953
1735578512786
33.694644927978516
1735578512787
33.694644927978516
1735578512788
33.694644927978516
1735578512788
33.694644927978516
1735578512789
34.13257598876953
1735578512789
34.13257598876953
1735578512790
33.47658157348633
1735578512791
33.694644927978516
1735578512791
34.13257598876953
1735578512792
33.913307189941406
1735578512792
33.694644927978516
1735578512793
33.694644927978516
1735578512794
33.694644927978516
1735578512795
33.913307189941406
1735578512795
33.913307189941406
1735578512796
33.913307189941406
1735578512797
33.47658157348633
1735578512797
33.913307189941406
1735578512798
34.13257598876953
1735578512799
33.913307189941406
1735578512800
33.694644927978516
1735578512800
33.694644927978516
1735578512801
33.913307189941406
1735578512802
34.13257598876953
1735578512803
33.913307189941406
1735578512803
33.913307189941406
1735578512804
33.913307189941406
1735578512805
34.13257598876953
1735578512806
33.694644927978516
1735578512806
34.13257598876953
1735578512807
34.13257598876953
1735578512808
33.913307189941406
1735578512809
34.13257598876953
1735578512810
34.13257598876953
1735578512810
34.35244369506836
1735578512811
34.35244369506836
1735578512811
34.13257598876953
1735578512812
34.13257598876953
1735578512813
33.694644927978516
1735578512813
33.913307189941406
1735578512814
33.694644927978516
1735578512815
33.913307189941406
1735578512815
34.13257598876953
1735578512816
34.13257598876953
1735578512817
34.13257598876953
1735578512817
34.13257598876953
1735578512818
33.913307189941406
1735578512819
33.913307189941406
1735578512819
33.694644927978516
1735578512820
33.913307189941406
1735578512820
33.913307189941406
1735578512821
33.694644927978516
1735578512822
33.913307189941406
1735578512822
34.13257598876953
1735578512823
34.13257598876953
1735578512824
33.913307189941406
1735578512824
33.913307189941406
1735578512825
33.47658157348633
1735578512825
33.47658157348633
1735578512826
33.913307189941406
1735578512826
34.13257598876953
1735578512827
33.694644927978516
1735578512828
33.47658157348633
1735578512829
34.13257598876953
1735578512829
34.13257598876953
1735578512830
33.913307189941406
1735578512831
33.913307189941406
1735578512831
34.13257598876953
1735578512832
34.13257598876953
1735578512832
33.913307189941406
1735578512833
33.694644927978516
1735578512833
33.694644927978516
1735578512834
33.913307189941406
1735578512835
34.13257598876953
1735578512836
